acq,1,1
acq,1,2
acq,1,3
acq,1,4
acq,1,5
acq,1,6
acq,1,7
acq,1,8
acq,1,9
acq,1,10
acq,1,11
acq,1,12
acq,1,13
acq,1,14
acq,1,15
acq,1,16
acq,1,17
acq,1,18
acq,1,19
acq,1,20
acq,1,21
acq,1,22
acq,1,23
acq,1,24
acq,1,25
acq,1,26
acq,1,27
acq,1,28
acq,1,29
acq,1,30
acq,1,31
acq,1,32
acq,1,33
acq,1,34
acq,1,35
acq,1,36
acq,1,37
acq,1,38
acq,1,39
acq,1,40
acq,1,41
acq,1,42
acq,1,43
acq,1,44
acq,1,45
acq,1,46
acq,1,47
acq,1,48
acq,1,49
acq,1,50
rel,1,50
rel,1,49
rel,1,48
rel,1,47
rel,1,46
rel,1,45
rel,1,44
rel,1,43
rel,1,42
rel,1,41
rel,1,40
rel,1,39
rel,1,38
rel,1,37
rel,1,36
rel,1,35
rel,1,34
rel,1,33
rel,1,32
rel,1,31
rel,1,30
rel,1,29
rel,1,28
rel,1,27
rel,1,26
rel,1,25
rel,1,24
rel,1,23
rel,1,22
rel,1,21
rel,1,20
rel,1,19
rel,1,18
rel,1,17
rel,1,16
rel,1,15
rel,1,14
rel,1,13
rel,1,12
rel,1,11
rel,1,10
rel,1,9
rel,1,8
rel,1,7
rel,1,6
rel,1,5
rel,1,4
rel,1,3
rel,1,2
read,1,1
write,1,1
read,1,2
write,1,2
read,1,3
write,1,3
read,1,4
write,1,4
read,1,5
write,1,5
read,1,6
write,1,6
read,1,7
write,1,7
read,1,8
write,1,8
read,1,9
write,1,9
read,1,10
write,1,10
read,1,11
write,1,11
read,1,12
write,1,12
read,1,13
write,1,13
read,1,14
write,1,14
read,1,15
write,1,15
read,1,16
write,1,16
read,1,17
write,1,17
read,1,18
write,1,18
read,1,19
write,1,19
read,1,20
write,1,20
read,1,21
write,1,21
read,1,22
write,1,22
read,1,23
write,1,23
read,1,24
write,1,24
read,1,25
write,1,25
read,1,26
write,1,26
read,1,27
write,1,27
read,1,28
write,1,28
read,1,29
write,1,29
read,1,30
write,1,30
read,1,31
write,1,31
read,1,32
write,1,32
read,1,33
write,1,33
read,1,34
write,1,34
read,1,35
write,1,35
read,1,36
write,1,36
read,1,37
write,1,37
read,1,38
write,1,38
read,1,39
write,1,39
read,1,40
write,1,40
read,1,41
write,1,41
read,1,42
write,1,42
read,1,43
write,1,43
read,1,44
write,1,44
read,1,45
write,1,45
read,1,46
write,1,46
read,1,47
write,1,47
read,1,48
write,1,48
read,1,49
write,1,49
read,1,50
write,1,50
rel,1,1
acq,2,1
acq,2,2
acq,2,3
acq,2,4
acq,2,5
acq,2,6
acq,2,7
acq,2,8
acq,2,9
acq,2,10
acq,2,11
acq,2,12
acq,2,13
acq,2,14
acq,2,15
acq,2,16
acq,2,17
acq,2,18
acq,2,19
acq,2,20
acq,2,21
acq,2,22
acq,2,23
acq,2,24
acq,2,25
acq,2,26
acq,2,27
acq,2,28
acq,2,29
acq,2,30
acq,2,31
acq,2,32
acq,2,33
acq,2,34
acq,2,35
acq,2,36
acq,2,37
acq,2,38
acq,2,39
acq,2,40
acq,2,41
acq,2,42
acq,2,43
acq,2,44
acq,2,45
acq,2,46
acq,2,47
acq,2,48
acq,2,49
acq,2,50
rel,2,50
rel,2,49
rel,2,48
rel,2,47
rel,2,46
rel,2,45
rel,2,44
rel,2,43
rel,2,42
rel,2,41
rel,2,40
rel,2,39
rel,2,38
rel,2,37
rel,2,36
rel,2,35
rel,2,34
rel,2,33
rel,2,32
rel,2,31
rel,2,30
rel,2,29
rel,2,28
rel,2,27
rel,2,26
rel,2,25
rel,2,24
rel,2,23
rel,2,22
rel,2,21
rel,2,20
rel,2,19
rel,2,18
rel,2,17
rel,2,16
rel,2,15
rel,2,14
rel,2,13
rel,2,12
rel,2,11
rel,2,10
rel,2,9
rel,2,8
rel,2,7
rel,2,6
rel,2,5
rel,2,4
rel,2,3
rel,2,2
read,2,1
write,2,1
read,2,2
write,2,2
read,2,3
write,2,3
read,2,4
write,2,4
read,2,5
write,2,5
read,2,6
write,2,6
read,2,7
write,2,7
read,2,8
write,2,8
read,2,9
write,2,9
read,2,10
write,2,10
read,2,11
write,2,11
read,2,12
write,2,12
read,2,13
write,2,13
read,2,14
write,2,14
read,2,15
write,2,15
read,2,16
write,2,16
read,2,17
write,2,17
read,2,18
write,2,18
read,2,19
write,2,19
read,2,20
write,2,20
read,2,21
write,2,21
read,2,22
write,2,22
read,2,23
write,2,23
read,2,24
write,2,24
read,2,25
write,2,25
read,2,26
