acq,1,1
acq,1,2
acq,1,3
acq,1,4
acq,1,5
acq,1,6
acq,1,7
acq,1,8
acq,1,9
acq,1,10
acq,1,11
acq,1,12
acq,1,13
acq,1,14
acq,1,15
acq,1,16
acq,1,17
acq,1,18
acq,1,19
acq,1,20
acq,1,21
acq,1,22
acq,1,23
acq,1,24
acq,1,25
acq,1,26
acq,1,27
acq,1,28
acq,1,29
acq,1,30
acq,1,31
acq,1,32
acq,1,33
acq,1,34
acq,1,35
acq,1,36
acq,1,37
acq,1,38
acq,1,39
acq,1,40
rel,1,40
rel,1,39
rel,1,38
rel,1,37
rel,1,36
rel,1,35
rel,1,34
rel,1,33
rel,1,32
rel,1,31
rel,1,30
rel,1,29
rel,1,28
rel,1,27
rel,1,26
rel,1,25
rel,1,24
rel,1,23
rel,1,22
rel,1,21
rel,1,20
rel,1,19
rel,1,18
rel,1,17
rel,1,16
rel,1,15
rel,1,14
rel,1,13
rel,1,12
rel,1,11
rel,1,10
rel,1,9
rel,1,8
rel,1,7
rel,1,6
rel,1,5
rel,1,4
rel,1,3
rel,1,2
read,1,1
write,1,1
read,1,2
write,1,2
read,1,3
write,1,3
read,1,4
write,1,4
read,1,5
write,1,5
read,1,6
write,1,6
read,1,7
write,1,7
read,1,8
write,1,8
read,1,9
write,1,9
read,1,10
write,1,10
rel,1,1
acq,2,1
acq,2,2
acq,2,3
acq,2,4
acq,2,5
acq,2,6
acq,2,7
acq,2,8
acq,2,9
acq,2,10
acq,2,11
acq,2,12
acq,2,13
acq,2,14
acq,2,15
acq,2,16
acq,2,17
acq,2,18
acq,2,19
acq,2,20
acq,2,21
acq,2,22
acq,2,23
acq,2,24
acq,2,25
acq,2,26
acq,2,27
acq,2,28
acq,2,29
acq,2,30
acq,2,31
acq,2,32
acq,2,33
acq,2,34
acq,2,35
acq,2,36
acq,2,37
acq,2,38
acq,2,39
acq,2,40
rel,2,40
rel,2,39
rel,2,38
rel,2,37
rel,2,36
rel,2,35
rel,2,34
rel,2,33
rel,2,32
rel,2,31
rel,2,30
rel,2,29
rel,2,28
rel,2,27
rel,2,26
rel,2,25
rel,2,24
rel,2,23
rel,2,22
rel,2,21
rel,2,20
rel,2,19
rel,2,18
rel,2,17
rel,2,16
rel,2,15
rel,2,14
rel,2,13
rel,2,12
rel,2,11
rel,2,10
rel,2,9
rel,2,8
rel,2,7
rel,2,6
rel,2,5
rel,2,4
rel,2,3
rel,2,2
read,2,1
write,2,1
read,2,2
write,2,2
read,2,3
write,2,3
read,2,4
write,2,4
read,2,5
write,2,5
read,2,6
write,2,6
read,2,7
write,2,7
read,2,8
write,2,8
read,2,9
write,2,9
read,2,10
write,2,10
rel,2,1
acq,3,1
acq,3,2
acq,3,3
acq,3,4
acq,3,5
acq,3,6
acq,3,7
acq,3,8
acq,3,9
acq,3,10
acq,3,11
acq,3,12
acq,3,13
acq,3,14
acq,3,15
acq,3,16
acq,3,17
acq,3,18
acq,3,19
acq,3,20
acq,3,21
acq,3,22
acq,3,23
acq,3,24
acq,3,25
acq,3,26
acq,3,27
acq,3,28
acq,3,29
acq,3,30
acq,3,31
acq,3,32
acq,3,33
acq,3,34
acq,3,35
acq,3,36
acq,3,37
acq,3,38
acq,3,39
acq,3,40
rel,3,40
rel,3,39
rel,3,38
rel,3,37
rel,3,36
rel,3,35
rel,3,34
rel,3,33
rel,3,32
rel,3,31
rel,3,30
rel,3,29
rel,3,28
rel,3,27
rel,3,26
rel,3,25
rel,3,24
rel,3,23
rel,3,22
rel,3,21
rel,3,20
rel,3,19
rel,3,18
rel,3,17
rel,3,16
rel,3,15
rel,3,14
rel,3,13
rel,3,12
rel,3,11
rel,3,10
rel,3,9
rel,3,8
rel,3,7
rel,3,6
rel,3,5
rel,3,4
rel,3,3
rel,3,2
read,3,1
write,3,1
read,3,2
write,3,2
read,3,3
write,3,3
read,3,4
write,3,4
read,3,5
write,3,5
read,3,6
write,3,6
read,3,7
write,3,7
read,3,8
write,3,8
read,3,9
write,3,9
read,3,10
write,3,10
rel,3,1
acq,4,1
acq,4,2
acq,4,3
acq,4,4
acq,4,5
acq,4,6
acq,4,7
acq,4,8
acq,4,9
acq,4,10
acq,4,11
acq,4,12
acq,4,13
acq,4,14
acq,4,15
acq,4,16
acq,4,17
acq,4,18
acq,4,19
acq,4,20
acq,4,21
acq,4,22
acq,4,23
acq,4,24
acq,4,25
acq,4,26
acq,4,27
acq,4,28
acq,4,29
acq,4,30
acq,4,31
acq,4,32
acq,4,33
acq,4,34
acq,4,35
acq,4,36
acq,4,37
