login,1,1
login,2,2
login,3,3
login,4,4
login,5,5
login,6,6
login,7,7
login,8,8
login,9,9
login,10,10
login,11,11
login,12,12
login,13,13
login,14,14
login,15,15
login,16,16
login,17,17
login,18,18
login,19,19
login,20,20
login,21,21
login,22,22
login,23,23
login,24,24
login,25,25
open,1,26
open,2,27
open,3,28
open,4,29
open,5,30
open,6,31
open,7,32
open,8,33
open,9,34
open,10,35
open,11,36
open,12,37
open,13,38
open,14,39
open,15,40
open,16,41
open,17,42
open,18,43
open,19,44
open,20,45
open,21,46
open,22,47
open,23,48
open,24,49
open,25,50
access,1,1,51
access,2,1,52
access,3,1,53
access,4,1,54
access,5,1,55
access,6,1,56
access,7,1,57
access,8,1,58
access,9,1,59
access,10,1,60
access,11,1,61
access,12,1,62
access,13,1,63
access,14,1,64
access,15,1,65
access,16,1,66
access,17,1,67
access,18,1,68
access,19,1,69
access,20,1,70
access,21,1,71
access,22,1,72
access,23,1,73
access,24,1,74
access,25,1,75
logout,25,76
logout,24,77
logout,23,78
logout,22,79
logout,21,80
logout,20,81
logout,19,82
logout,18,83
logout,17,84
logout,16,85
logout,15,86
logout,14,87
logout,13,88
logout,12,89
logout,11,90
logout,10,91
logout,9,92
logout,8,93
logout,7,94
logout,6,95
logout,5,96
logout,4,97
logout,3,98
logout,2,99
logout,1,100
close,25,101
close,24,102
close,23,103
close,22,104
close,21,105
close,20,106
close,19,107
close,18,108
close,17,109
close,16,110
close,15,111
close,14,112
close,13,113
close,12,114
close,11,115
close,10,116
close,9,117
close,8,118
close,7,119
close,6,120
close,5,121
close,4,122
close,3,123
close,2,124
close,1,125
login,1,126
login,2,127
login,3,128
login,4,129
login,5,130
login,6,131
login,7,132
login,8,133
login,9,134
login,10,135
login,11,136
login,12,137
login,13,138
login,14,139
login,15,140
login,16,141
login,17,142
login,18,143
login,19,144
login,20,145
login,21,146
login,22,147
login,23,148
login,24,149
login,25,150
open,1,151
open,2,152
open,3,153
open,4,154
open,5,155
open,6,156
open,7,157
open,8,158
open,9,159
open,10,160
open,11,161
open,12,162
open,13,163
open,14,164
open,15,165
open,16,166
open,17,167
open,18,168
open,19,169
open,20,170
open,21,171
open,22,172
open,23,173
open,24,174
open,25,175
access,1,1,176
access,2,1,177
access,3,1,178
access,4,1,179
